MOVIE_ID,MOVIE_NAME,TITULO_LIMPIO,FORMATO,IDIOMA,CATEGORIA,DESCRIPCION,FAMILIA,NOMBRE_ORIGINAL,DESCRIPCION2,ACTOR_PRINCIPAL,DIRECTOR,DURACION,CATEGORIA_CINEPOLIS,NOMBRE_ORIGINAL_CLEAN,TITULO_LIMPIO_CLEAN,NOMBRE_UNICO
501,Hombre Lobo Sub,HOMBRE LOBO,2D,SUB,SUSPENSE,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",HOMBRE LOBO LED,Hombre Lobo Sub,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",CHRISTOPHER ABBOTT; JULIA GARNER; MATILDA FIRTH,MICHEL FESSLER                                               │,103 minutos,AVENTURA                                    │,HOMBRE LOBO,HOMBRE LOBO,HOMBRE LOBO
532,Hombre Lobo 4DX/2D Sub,HOMBRE LOBO,4DX,SUB,SUSPENSE,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",HOMBRE LOBO LED,Hombre Lobo 4DX/2D Sub,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",CHRISTOPHER ABBOTT; JULIA GARNER; MATILDA FIRTH,MICHEL FESSLER                                               │,103 minutos,AVENTURA                                    │,HOMBRE LOBO,HOMBRE LOBO,HOMBRE LOBO
184,Hombre Lobo LED Sub,HOMBRE LOBO LED,2D,SUB,SUSPENSE,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",HOMBRE LOBO LED,Hombre Lobo LED Sub,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",CHRISTOPHER ABBOTT; JULIA GARNER; MATILDA FIRTH,MICHEL FESSLER                                               │,103 minutos,AVENTURA                                    │,HOMBRE LOBO LED,HOMBRE LOBO LED,HOMBRE LOBO
174,Hombre lobo Dob,HOMBRE LOBO,2D,DUB,SUSPENSE,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",HOMBRE LOBO LED,Hombre lobo Dob,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",CHRISTOPHER ABBOTT; JULIA GARNER; MATILDA FIRTH,MICHEL FESSLER                                               │,103 minutos,AVENTURA                                    │,HOMBRE LOBO,HOMBRE LOBO,HOMBRE LOBO
821,Hombre Lobo SP Sub,HOMBRE LOBO SP,2D,SUB,SUSPENSE,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",HOMBRE LOBO LED,Hombre Lobo SP Sub,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",CHRISTOPHER ABBOTT; JULIA GARNER; MATILDA FIRTH,MICHEL FESSLER                                               │,103 minutos,AVENTURA                                    │,HOMBRE LOBO SP,HOMBRE LOBO SP,HOMBRE LOBO
929,Hombre Lobo BR Sub,HOMBRE LOBO BR,2D,SUB,SUSPENSE,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",HOMBRE LOBO LED,Hombre Lobo BR Sub,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",CHRISTOPHER ABBOTT; JULIA GARNER; MATILDA FIRTH,MICHEL FESSLER                                               │,103 minutos,AVENTURA                                    │,HOMBRE LOBO BR,HOMBRE LOBO BR,HOMBRE LOBO
1626,Hombre lobo Sub,HOMBRE LOBO,2D,SUB,SUSPENSE,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",HOMBRE LOBO LED,Hombre lobo Sub,"mientras su matrimonio se desmorona, blake convence a su esposa charlotte de tomarse un descanso de la ciudad y visitar su remoto hogar de la infancia en la zona rural de oregón. cuando llegan a la granja en plena noche, son atacados por un animal invisible y se atrincheran dentro de la casa mientras la criatura merodea por el perímetro. pero a medida que avanza la noche, blake comienza a comportarse de manera extraña y se transforma en algo irreconocible.",CHRISTOPHER ABBOTT; JULIA GARNER; MATILDA FIRTH,MICHEL FESSLER                                               │,103 minutos,AVENTURA                                    │,HOMBRE LOBO,HOMBRE LOBO,HOMBRE LOBO
673,Hot Milk SP Sub,HOT MILK SP,2D,SUB,,,HOT MILK,Hot Milk SP Sub,,,,100 minutos,,HOT MILK SP,HOT MILK SP,HOT MILK
1509,Hot Milk Sub,HOT MILK,2D,SUB,,,HOT MILK,Hot Milk Sub,,,,100 minutos,,HOT MILK,HOT MILK,HOT MILK
1300,Hurry Up Tomorrow Más Allá De Los Reflecto Esp,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO,2D,ESP,SUSPENSE,un músico afectado por el insomnio se ve arrastrado a una odisea con un extraño que comienza a desentrañar la esencia misma de su existencia.,HURRY UP TOMORROW MAS ALLA DE LOS REFLECTO,Hurry Up Tomorrow Más Allá De Los Reflecto Esp,un músico afectado por el insomnio se ve arrastrado a una odisea con un extraño que comienza a desentrañar la esencia misma de su existencia.,THE WEEKND; JENNA ORTEGA; BARRY KEOGHAN,TREY EDWARD SHULTS,105 minutos,MUSICA; SUSPENSE,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO,HURRY UP TOMORROW MAS ALLA DE LOS REFLECTO
1364,Hurry Up Tomorrow Más Allá De Los Reflecto SP Esp,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO SP,2D,ESP,SUSPENSE,un músico afectado por el insomnio se ve arrastrado a una odisea con un extraño que comienza a desentrañar la esencia misma de su existencia.,HURRY UP TOMORROW MAS ALLA DE LOS REFLECTO,Hurry Up Tomorrow Más Allá De Los Reflecto SP Esp,un músico afectado por el insomnio se ve arrastrado a una odisea con un extraño que comienza a desentrañar la esencia misma de su existencia.,THE WEEKND; JENNA ORTEGA; BARRY KEOGHAN,TREY EDWARD SHULTS,105 minutos,MUSICA; SUSPENSE,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO SP,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO SP,HURRY UP TOMORROW MAS ALLA DE LOS REFLECTO
1562,Hurry Up Tomorrow Más Allá De Los Reflecto SP Sub,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO SP,2D,SUB,SUSPENSE,un músico afectado por el insomnio se ve arrastrado a una odisea con un extraño que comienza a desentrañar la esencia misma de su existencia.,HURRY UP TOMORROW MAS ALLA DE LOS REFLECTO,Hurry Up Tomorrow Más Allá De Los Reflecto SP Sub,un músico afectado por el insomnio se ve arrastrado a una odisea con un extraño que comienza a desentrañar la esencia misma de su existencia.,THE WEEKND; JENNA ORTEGA; BARRY KEOGHAN,TREY EDWARD SHULTS,105 minutos,MUSICA; SUSPENSE,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO SP,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO SP,HURRY UP TOMORROW MAS ALLA DE LOS REFLECTO
1755,Hurry Up Tomorrow Más Allá De Los Reflecto Sub,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO,2D,SUB,SUSPENSE,un músico afectado por el insomnio se ve arrastrado a una odisea con un extraño que comienza a desentrañar la esencia misma de su existencia.,HURRY UP TOMORROW MAS ALLA DE LOS REFLECTO,Hurry Up Tomorrow Más Allá De Los Reflecto Sub,un músico afectado por el insomnio se ve arrastrado a una odisea con un extraño que comienza a desentrañar la esencia misma de su existencia.,THE WEEKND; JENNA ORTEGA; BARRY KEOGHAN,TREY EDWARD SHULTS,105 minutos,MUSICA; SUSPENSE,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO,HURRY UP TOMORROW MÁS ALLÁ DE LOS REFLECTO,HURRY UP TOMORROW MAS ALLA DE LOS REFLECTO
1156,Hurry Up Tomorrow: Más allá de los reflectores Dob,HURRY UP TOMORROW: MÁS ALLÁ DE LOS REFLECTORES,2D,DUB,SUSPENSE,un músico afectado por el insomnio se ve arrastrado a una odisea con un extraño que comienza a desentrañar la esencia misma de su existencia.,HURRY UP TOMORROW MAS ALLA DE LOS REFLECTO,Hurry Up Tomorrow: Más allá de los reflectores Dob,un músico afectado por el insomnio se ve arrastrado a una odisea con un extraño que comienza a desentrañar la esencia misma de su existencia.,THE WEEKND; JENNA ORTEGA; BARRY KEOGHAN,TREY EDWARD SHULTS,105 minutos,MUSICA; SUSPENSE,HURRY UP TOMORROW: MÁS ALLÁ DE LOS REFLECTORES,HURRY UP TOMORROW: MÁS ALLÁ DE LOS REFLECTORES,HURRY UP TOMORROW MAS ALLA DE LOS REFLECTO
210,IU CONCERT : THE WINNING SCREENX Sub,IU CONCERT : THE WINNING,SCREENX,SUB,DOCUMENTAL,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",IU CONCERT,IU CONCERT : THE WINNING SCREENX Sub,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",EWAN MCGREGOR; NATALIE PORTMAN; HAYDEN CHRISTENSEN,오윤동; 이예지,124 minutos,MUSICA; DOCUMENTAL,IU CONCERT : THE WINNING,IU CONCERT : THE WINNING,IU CONCERT THE WINNING
945,IU CONCERT : THE WINNING XE SCREENX Sub,IU CONCERT : THE WINNING,SCREENX,SUB,DOCUMENTAL,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",IU CONCERT,IU CONCERT : THE WINNING XE SCREENX Sub,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",EWAN MCGREGOR; NATALIE PORTMAN; HAYDEN CHRISTENSEN,오윤동; 이예지,124 minutos,MUSICA; DOCUMENTAL,IU CONCERT : THE WINNING,IU CONCERT : THE WINNING,IU CONCERT THE WINNING
1081,IU CONCERT : THE WINNING 4DX/2D Sub,IU CONCERT : THE WINNING,4D,SUB,DOCUMENTAL,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",IU CONCERT,IU CONCERT : THE WINNING 4DX/2D Sub,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",EWAN MCGREGOR; NATALIE PORTMAN; HAYDEN CHRISTENSEN,오윤동; 이예지,124 minutos,MUSICA; DOCUMENTAL,IU CONCERT : THE WINNING,IU CONCERT : THE WINNING,IU CONCERT THE WINNING
1433,IU CONCERT : THE WINNING 4DX/2D SCREENX Sub,IU CONCERT : THE WINNING,4D,SUB,DOCUMENTAL,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",IU CONCERT,IU CONCERT : THE WINNING 4DX/2D SCREENX Sub,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",EWAN MCGREGOR; NATALIE PORTMAN; HAYDEN CHRISTENSEN,오윤동; 이예지,124 minutos,MUSICA; DOCUMENTAL,IU CONCERT : THE WINNING,IU CONCERT : THE WINNING,IU CONCERT THE WINNING
1517,IU CONCERT : THE WINNING Sub,IU CONCERT : THE WINNING,2D,SUB,DOCUMENTAL,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",IU CONCERT,IU CONCERT : THE WINNING Sub,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",EWAN MCGREGOR; NATALIE PORTMAN; HAYDEN CHRISTENSEN,오윤동; 이예지,124 minutos,MUSICA; DOCUMENTAL,IU CONCERT : THE WINNING,IU CONCERT : THE WINNING,IU CONCERT THE WINNING
1615,IU CONCERT : THE WINNING SP Sub,IU CONCERT : THE WINNING SP,2D,SUB,DOCUMENTAL,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",IU CONCERT,IU CONCERT : THE WINNING SP Sub,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",EWAN MCGREGOR; NATALIE PORTMAN; HAYDEN CHRISTENSEN,오윤동; 이예지,124 minutos,MUSICA; DOCUMENTAL,IU CONCERT : THE WINNING SP,IU CONCERT : THE WINNING SP,IU CONCERT THE WINNING
1814,IU CONCERT : THE WINNING IMAX Sub,IU CONCERT : THE WINNING IMAX,2D,SUB,DOCUMENTAL,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",IU CONCERT,IU CONCERT : THE WINNING IMAX Sub,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",EWAN MCGREGOR; NATALIE PORTMAN; HAYDEN CHRISTENSEN,오윤동; 이예지,124 minutos,MUSICA; DOCUMENTAL,IU CONCERT : THE WINNING IMAX,IU CONCERT : THE WINNING IMAX,IU CONCERT THE WINNING
300,IU CONCERT: THE WINNING Sub,IU CONCERT: THE WINNING,2D,SUB,CONCIERTO,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",IU CONCERT,IU CONCERT: THE WINNING Sub,"the icon of firsts: the glistening record of the 100th performance. relive iu and uaena's electrifying energy as they light up seoul world cup stadium with unforgettable performances of masterpieces like 'love wins all', 'holssi', 'shopper', 'celebrity', 'last fantasy'. witness the spectacular drone show that illuminated the sangam night sky! the final chapter of the winning journey comes to life on screen!",,,124 minutos,CONCIERTO,IU CONCERT: THE WINNING,IU CONCERT: THE WINNING,IU CONCERT: THE WINNING
560,IVE THE 1ST WORLD TOUR en Cines Sub,IVE THE 1ST WORLD TOUR EN CINES,2D,SUB,,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",IVE THE 1ST WORLD TOUR EN CINES,IVE THE 1ST WORLD TOUR en Cines Sub,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",,,100 minutos,,IVE THE 1ST WORLD TOUR EN CINES,IVE THE 1ST WORLD TOUR EN CINES,IVE THE 1ST WORLD TOUR EN CINES
268,Imagine Dragons: En Vivo desde 4DX/2D Sub,IMAGINE DRAGONS: EN VIVO DESDE,4DX,SUB,,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",IMAGINE DRAGONS,Imagine Dragons: En Vivo desde 4DX/2D Sub,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",,,100 minutos,,IMAGINE DRAGONS: EN VIVO DESDE,IMAGINE DRAGONS: EN VIVO DESDE,IMAGINE DRAGONS EN VIVO DESDE
276,Imagine Dragons: En Vivo desde Sub,IMAGINE DRAGONS: EN VIVO DESDE,2D,SUB,,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",IMAGINE DRAGONS,Imagine Dragons: En Vivo desde Sub,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",,,100 minutos,,IMAGINE DRAGONS: EN VIVO DESDE,IMAGINE DRAGONS: EN VIVO DESDE,IMAGINE DRAGONS EN VIVO DESDE
311,Imagine Dragons: En Vivo desde XE SCREENX Sub,IMAGINE DRAGONS: EN VIVO DESDE,SCREENX,SUB,,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",IMAGINE DRAGONS,Imagine Dragons: En Vivo desde XE SCREENX Sub,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",,,100 minutos,,IMAGINE DRAGONS: EN VIVO DESDE,IMAGINE DRAGONS: EN VIVO DESDE,IMAGINE DRAGONS EN VIVO DESDE
366,Imagine Dragons: En Vivo desde SP Sub,IMAGINE DRAGONS: EN VIVO DESDE SP,2D,SUB,,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",IMAGINE DRAGONS,Imagine Dragons: En Vivo desde SP Sub,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",,,100 minutos,,IMAGINE DRAGONS: EN VIVO DESDE SP,IMAGINE DRAGONS: EN VIVO DESDE SP,IMAGINE DRAGONS EN VIVO DESDE
443,Imagine Dragons: En Vivo desde 4DX/2D SCREENX Sub,IMAGINE DRAGONS: EN VIVO DESDE,4D,SUB,,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",IMAGINE DRAGONS,Imagine Dragons: En Vivo desde 4DX/2D SCREENX Sub,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",,,100 minutos,,IMAGINE DRAGONS: EN VIVO DESDE,IMAGINE DRAGONS: EN VIVO DESDE,IMAGINE DRAGONS EN VIVO DESDE
1075,Imagine Dragons: En Vivo desde SCREENX Sub,IMAGINE DRAGONS: EN VIVO DESDE,SCREENX,SUB,,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",IMAGINE DRAGONS,Imagine Dragons: En Vivo desde SCREENX Sub,"una experiencia cinematográfica donde las composiciones más icónicas de hans zimmer cobran vida, con música de ""dune"", ""gladiator"" e ""interstellar"". el documental incluye entrevistas con colaboradores como christopher nolan y denis villeneuve, explorando el proceso creativo del compositor.                                          │",,,100 minutos,,IMAGINE DRAGONS: EN VIVO DESDE,IMAGINE DRAGONS: EN VIVO DESDE,IMAGINE DRAGONS EN VIVO DESDE
1358,Imagine Dragons: Live From The Hollywood Bowl Sub,IMAGINE DRAGONS: LIVE FROM THE HOLLYWOOD BOWL,2D,SUB,CONCIERTO,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",IMAGINE DRAGONS,Imagine Dragons: Live From The Hollywood Bowl Sub,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",,,120 minutos,CONCIERTO,IMAGINE DRAGONS: LIVE FROM THE HOLLYWOOD BOWL,IMAGINE DRAGONS: LIVE FROM THE HOLLYWOOD BOWL,IMAGINE DRAGONS: LIVE FROM THE HOLLYWOOD BOWL
509,Implacable Esp,IMPLACABLE,2D,ESP,SUSPENSE,"levon cade dejó atrás una distinguida carrera militar en operaciones encubiertas para llevar una vida sencilla trabajando en la construcción. pero cuando la hija de su jefe, quien es como familia para él, es capturada por traficantes de personas, su búsqueda para traerla de regreso revela un mundo de corrupción mucho mayor de lo que jamás pudo imaginar.",IMPLACABLE,Implacable Esp,"levon cade dejó atrás una distinguida carrera militar en operaciones encubiertas para llevar una vida sencilla trabajando en la construcción. pero cuando la hija de su jefe, quien es como familia para él, es capturada por traficantes de personas, su búsqueda para traerla de regreso revela un mundo de corrupción mucho mayor de lo que jamás pudo imaginar.",JASON STATHAM; JASON FLEMYNG; MERAB NINIDZE,DAVID AYER,116 minutos,ACCION; CRIMEN; SUSPENSE,IMPLACABLE,IMPLACABLE,IMPLACABLE
769,Implacable Dob,IMPLACABLE,2D,DUB,SUSPENSE,"levon cade dejó atrás una distinguida carrera militar en operaciones encubiertas para llevar una vida sencilla trabajando en la construcción. pero cuando la hija de su jefe, quien es como familia para él, es capturada por traficantes de personas, su búsqueda para traerla de regreso revela un mundo de corrupción mucho mayor de lo que jamás pudo imaginar.",IMPLACABLE,Implacable Dob,"levon cade dejó atrás una distinguida carrera militar en operaciones encubiertas para llevar una vida sencilla trabajando en la construcción. pero cuando la hija de su jefe, quien es como familia para él, es capturada por traficantes de personas, su búsqueda para traerla de regreso revela un mundo de corrupción mucho mayor de lo que jamás pudo imaginar.",JASON STATHAM; JASON FLEMYNG; MERAB NINIDZE,DAVID AYER,116 minutos,ACCION; CRIMEN; SUSPENSE,IMPLACABLE,IMPLACABLE,IMPLACABLE
